taxa_name,latitude,longitude,year,date,precip_mm
A_austroviridis,-34.85,118.5,2001,2001-05-18,0.0
A_austroviridis,-34.85,118.5,2001,2001-05-19,0.0
A_austroviridis,-34.85,118.5,2001,2001-05-20,1.9
A_austroviridis,-34.85,118.5,2001,2001-05-21,0.0
A_austroviridis,-34.85,118.5,2001,2001-05-22,0.0
A_austroviridis,-34.85,118.5,2001,2001-05-23,0.0
A_austroviridis,-34.85,118.5,2001,2001-05-24,2.7
A_austroviridis,-34.85,118.5,2001,2001-05-25,3.4
A_austroviridis,-34.85,118.5,2001,2001-05-26,0.0
A_austroviridis,-34.85,118.5,2001,2001-05-27,0.0
A_austroviridis,-34.85,118.5,2001,2001-05-28,0.0
A_austroviridis,-34.85,118.5,2001,2001-05-29,0.0
A_austroviridis,-34.85,118.5,2001,2001-05-30,0.0
A_austroviridis,-34.85,118.5,2001,2001-05-31,0.9
A_austroviridis,-34.85,118.5,2001,2001-06-01,0.4
A_austroviridis,-34.85,118.5,2001,2001-06-02,0.0
A_austroviridis,-34.85,118.5,2001,2001-06-03,0.2
A_austroviridis,-34.85,118.5,2001,2001-06-04,22.1
A_austroviridis,-34.85,118.5,2001,2001-06-05,2.3
A_austroviridis,-34.85,118.5,2001,2001-06-06,3.4
A_austroviridis,-34.85,118.5,2001,2001-06-07,3.8
A_austroviridis,-34.85,118.5,2002,2002-05-08,0.2
A_austroviridis,-34.85,118.5,2002,2002-05-09,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-10,0.6
A_austroviridis,-34.85,118.5,2002,2002-05-11,2.6
A_austroviridis,-34.85,118.5,2002,2002-05-12,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-13,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-14,0.1
A_austroviridis,-34.85,118.5,2002,2002-05-15,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-16,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-17,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-18,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-19,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-20,1.6
A_austroviridis,-34.85,118.5,2002,2002-05-21,5.5
A_austroviridis,-34.85,118.5,2002,2002-05-22,2.1
A_austroviridis,-34.85,118.5,2002,2002-05-23,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-24,0.7
A_austroviridis,-34.85,118.5,2002,2002-05-25,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-26,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-27,0.3
A_austroviridis,-34.85,118.5,2002,2002-05-28,4.4
A_austroviridis,-34.85,118.5,2002,2002-05-29,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-30,0.0
A_austroviridis,-34.85,118.5,2002,2002-05-31,0.0
A_austroviridis,-34.85,118.5,2002,2002-06-01,0.0
A_austroviridis,-34.85,118.5,2002,2002-06-02,1.8
A_austroviridis,-34.85,118.5,2002,2002-06-03,2.9
A_austroviridis,-34.85,118.5,2002,2002-06-04,4.6
A_austroviridis,-34.85,118.5,2002,2002-06-05,3.2
A_austroviridis,-34.85,118.5,2002,2002-06-06,3.3
A_austroviridis,-34.85,118.5,2002,2002-06-07,1.3
A_austroviridis,-34.85,118.5,2003,2003-05-08,0.6
A_austroviridis,-34.85,118.5,2003,2003-05-09,6.2
A_austroviridis,-34.85,118.5,2003,2003-05-10,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-11,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-12,8.3
A_austroviridis,-34.85,118.5,2003,2003-05-13,0.5
A_austroviridis,-34.85,118.5,2003,2003-05-14,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-15,5.2
A_austroviridis,-34.85,118.5,2003,2003-05-16,9.8
A_austroviridis,-34.85,118.5,2003,2003-05-17,8.3
A_austroviridis,-34.85,118.5,2003,2003-05-18,0.8
A_austroviridis,-34.85,118.5,2003,2003-05-19,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-20,2.3
A_austroviridis,-34.85,118.5,2003,2003-05-21,0.3
A_austroviridis,-34.85,118.5,2003,2003-05-22,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-23,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-24,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-25,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-26,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-27,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-28,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-29,0.0
A_austroviridis,-34.85,118.5,2003,2003-05-30,3.7
A_austroviridis,-34.85,118.5,2003,2003-05-31,0.0
A_austroviridis,-34.85,118.5,2003,2003-06-01,1.9
A_austroviridis,-34.85,118.5,2003,2003-06-02,0.1
A_austroviridis,-34.85,118.5,2003,2003-06-03,3.4
A_austroviridis,-34.85,118.5,2003,2003-06-04,1.0
A_austroviridis,-34.85,118.5,2003,2003-06-05,3.4
A_austroviridis,-34.85,118.5,2003,2003-06-06,1.2
A_austroviridis,-34.85,118.5,2003,2003-06-07,0.0
A_austroviridis,-34.85,118.5,2004,2004-05-08,0.0
A_austroviridis,-34.85,118.5,2004,2004-05-09,6.4
A_austroviridis,-34.85,118.5,2004,2004-05-10,0.7
A_austroviridis,-34.85,118.5,2004,2004-05-11,1.2
A_austroviridis,-34.85,118.5,2004,2004-05-12,0.7
A_austroviridis,-34.85,118.5,2004,2004-05-13,1.3
A_austroviridis,-34.85,118.5,2004,2004-05-14,0.1
A_austroviridis,-34.85,118.5,2004,2004-05-15,0.2
A_austroviridis,-34.85,118.5,2004,2004-05-16,3.3
A_austroviridis,-34.85,118.5,2004,2004-05-17,3.9
A_austroviridis,-34.85,118.5,2004,2004-05-18,0.1
A_austroviridis,-34.85,118.5,2004,2004-05-19,0.0
A_austroviridis,-34.85,118.5,2004,2004-05-20,0.0
A_austroviridis,-34.85,118.5,2004,2004-05-21,9.4
A_austroviridis,-34.85,118.5,2004,2004-05-22,6.6
A_austroviridis,-34.85,118.5,2004,2004-05-23,0.0
A_austroviridis,-34.85,118.5,2004,2004-05-24,1.6
A_austroviridis,-34.85,118.5,2004,2004-05-25,0.2
A_austroviridis,-34.85,118.5,2004,2004-05-26,0.0
A_austroviridis,-34.85,118.5,2004,2004-05-27,0.0
A_austroviridis,-34.85,118.5,2004,2004-05-28,0.0
A_austroviridis,-34.85,118.5,2004,2004-05-29,0.0
A_austroviridis,-34.85,118.5,2004,2004-05-30,7.1
A_austroviridis,-34.85,118.5,2004,2004-05-31,1.6
A_austroviridis,-34.85,118.5,2004,2004-06-01,0.0
A_austroviridis,-34.85,118.5,2004,2004-06-02,0.0
A_austroviridis,-34.85,118.5,2004,2004-06-03,0.0
A_austroviridis,-34.85,118.5,2004,2004-06-04,2.1
A_austroviridis,-34.85,118.5,2004,2004-06-05,1.8
A_austroviridis,-34.85,118.5,2004,2004-06-06,2.6
A_austroviridis,-34.85,118.5,2004,2004-06-07,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-08,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-09,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-10,0.1
A_austroviridis,-34.85,118.5,2005,2005-05-11,9.2
A_austroviridis,-34.85,118.5,2005,2005-05-12,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-13,1.4
A_austroviridis,-34.85,118.5,2005,2005-05-14,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-15,6.2
A_austroviridis,-34.85,118.5,2005,2005-05-16,6.7
A_austroviridis,-34.85,118.5,2005,2005-05-17,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-18,31.5
A_austroviridis,-34.85,118.5,2005,2005-05-19,8.3
A_austroviridis,-34.85,118.5,2005,2005-05-20,0.5
A_austroviridis,-34.85,118.5,2005,2005-05-21,0.5
A_austroviridis,-34.85,118.5,2005,2005-05-22,9.5
A_austroviridis,-34.85,118.5,2005,2005-05-23,1.7
A_austroviridis,-34.85,118.5,2005,2005-05-24,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-25,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-26,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-27,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-28,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-29,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-30,0.0
A_austroviridis,-34.85,118.5,2005,2005-05-31,0.0
A_austroviridis,-34.85,118.5,2005,2005-06-01,0.0
A_austroviridis,-34.85,118.5,2005,2005-06-02,0.7
A_austroviridis,-34.85,118.5,2005,2005-06-03,7.4
A_austroviridis,-34.85,118.5,2005,2005-06-04,16.3
A_austroviridis,-34.85,118.5,2005,2005-06-05,6.3
A_austroviridis,-34.85,118.5,2005,2005-06-06,9.3
A_austroviridis,-34.85,118.5,2005,2005-06-07,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-08,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-09,0.6
A_austroviridis,-34.85,118.5,2006,2006-05-10,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-11,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-12,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-13,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-14,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-15,2.3
A_austroviridis,-34.85,118.5,2006,2006-05-16,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-17,1.4
A_austroviridis,-34.85,118.5,2006,2006-05-18,0.3
A_austroviridis,-34.85,118.5,2006,2006-05-19,0.8
A_austroviridis,-34.85,118.5,2006,2006-05-20,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-21,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-22,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-23,7.5
A_austroviridis,-34.85,118.5,2006,2006-05-24,10.5
A_austroviridis,-34.85,118.5,2006,2006-05-25,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-26,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-27,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-28,0.0
A_austroviridis,-34.85,118.5,2006,2006-05-29,2.5
A_austroviridis,-34.85,118.5,2006,2006-05-30,0.9
A_austroviridis,-34.85,118.5,2006,2006-05-31,0.5
A_austroviridis,-34.85,118.5,2006,2006-06-01,0.4
A_austroviridis,-34.85,118.5,2006,2006-06-02,3.7
A_austroviridis,-34.85,118.5,2006,2006-06-03,0.0
A_austroviridis,-34.85,118.5,2006,2006-06-04,0.0
A_austroviridis,-34.85,118.5,2006,2006-06-05,0.0
A_austroviridis,-34.85,118.5,2006,2006-06-06,0.3
A_austroviridis,-34.85,118.5,2006,2006-06-07,0.8
A_austroviridis,-34.85,118.5,2007,2007-05-08,0.0
A_austroviridis,-34.85,118.5,2007,2007-05-09,0.0
A_austroviridis,-34.85,118.5,2007,2007-05-10,0.0
A_austroviridis,-34.85,118.5,2007,2007-05-11,2.3
A_austroviridis,-34.85,118.5,2007,2007-05-12,2.9
A_austroviridis,-34.85,118.5,2007,2007-05-13,0.9
A_austroviridis,-34.85,118.5,2007,2007-05-14,0.5
A_austroviridis,-34.85,118.5,2007,2007-05-15,1.2
A_austroviridis,-34.85,118.5,2007,2007-05-16,0.7
A_austroviridis,-34.85,118.5,2007,2007-05-17,1.2
A_austroviridis,-34.85,118.5,2007,2007-05-18,1.1
A_austroviridis,-34.85,118.5,2007,2007-05-19,0.2
A_austroviridis,-34.85,118.5,2007,2007-05-20,2.1
A_austroviridis,-34.85,118.5,2007,2007-05-21,0.0
A_austroviridis,-34.85,118.5,2007,2007-05-22,0.0
A_austroviridis,-34.85,118.5,2007,2007-05-23,0.0
A_austroviridis,-34.85,118.5,2007,2007-05-24,0.0
A_austroviridis,-34.85,118.5,2007,2007-05-25,0.0
A_austroviridis,-34.85,118.5,2007,2007-05-26,3.6
A_austroviridis,-34.85,118.5,2007,2007-05-27,3.2
A_austroviridis,-34.85,118.5,2007,2007-05-28,9.9
A_austroviridis,-34.85,118.5,2007,2007-05-29,0.0
A_austroviridis,-34.85,118.5,2007,2007-05-30,0.0
A_austroviridis,-34.85,118.5,2007,2007-05-31,0.2
A_austroviridis,-34.85,118.5,2007,2007-06-01,0.0
A_austroviridis,-34.85,118.5,2007,2007-06-02,1.9
A_austroviridis,-34.85,118.5,2007,2007-06-03,0.6
A_austroviridis,-34.85,118.5,2007,2007-06-04,8.0
A_austroviridis,-34.85,118.5,2007,2007-06-05,0.5
A_austroviridis,-34.85,118.5,2007,2007-06-06,0.0
A_austroviridis,-34.85,118.5,2007,2007-06-07,2.3
A_austroviridis,-34.85,118.5,2008,2008-05-08,6.1
A_austroviridis,-34.85,118.5,2008,2008-05-09,0.3
A_austroviridis,-34.85,118.5,2008,2008-05-10,2.6
A_austroviridis,-34.85,118.5,2008,2008-05-11,0.0
A_austroviridis,-34.85,118.5,2008,2008-05-12,0.0
A_austroviridis,-34.85,118.5,2008,2008-05-13,13.5
A_austroviridis,-34.85,118.5,2008,2008-05-14,5.0
A_austroviridis,-34.85,118.5,2008,2008-05-15,1.8
A_austroviridis,-34.85,118.5,2008,2008-05-16,0.2
A_austroviridis,-34.85,118.5,2008,2008-05-17,0.0
A_austroviridis,-34.85,118.5,2008,2008-05-18,0.7
A_austroviridis,-34.85,118.5,2008,2008-05-19,0.3
A_austroviridis,-34.85,118.5,2008,2008-05-20,1.6
A_austroviridis,-34.85,118.5,2008,2008-05-21,0.0
A_austroviridis,-34.85,118.5,2008,2008-05-22,2.5
A_austroviridis,-34.85,118.5,2008,2008-05-23,3.0
A_austroviridis,-34.85,118.5,2008,2008-05-24,1.2
A_austroviridis,-34.85,118.5,2008,2008-05-25,0.0
A_austroviridis,-34.85,118.5,2008,2008-05-26,0.0
A_austroviridis,-34.85,118.5,2008,2008-05-27,0.0
A_austroviridis,-34.85,118.5,2008,2008-05-28,3.6
A_austroviridis,-34.85,118.5,2008,2008-05-29,0.1
A_austroviridis,-34.85,118.5,2008,2008-05-30,0.0
A_austroviridis,-34.85,118.5,2008,2008-05-31,1.1
A_austroviridis,-34.85,118.5,2008,2008-06-01,0.5
A_austroviridis,-34.85,118.5,2008,2008-06-02,0.0
A_austroviridis,-34.85,118.5,2008,2008-06-03,0.1
A_austroviridis,-34.85,118.5,2008,2008-06-04,0.0
A_austroviridis,-34.85,118.5,2008,2008-06-05,0.0
A_austroviridis,-34.85,118.5,2008,2008-06-06,0.0
A_austroviridis,-34.85,118.5,2008,2008-06-07,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-08,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-09,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-10,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-11,7.2
A_austroviridis,-34.85,118.5,2009,2009-05-12,1.2
A_austroviridis,-34.85,118.5,2009,2009-05-13,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-14,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-15,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-16,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-17,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-18,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-19,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-20,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-21,6.0
A_austroviridis,-34.85,118.5,2009,2009-05-22,5.8
A_austroviridis,-34.85,118.5,2009,2009-05-23,13.2
A_austroviridis,-34.85,118.5,2009,2009-05-24,0.7
A_austroviridis,-34.85,118.5,2009,2009-05-25,0.2
A_austroviridis,-34.85,118.5,2009,2009-05-26,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-27,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-28,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-29,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-30,0.0
A_austroviridis,-34.85,118.5,2009,2009-05-31,0.0
A_austroviridis,-34.85,118.5,2009,2009-06-01,0.0
A_austroviridis,-34.85,118.5,2009,2009-06-02,1.4
A_austroviridis,-34.85,118.5,2009,2009-06-03,2.2
A_austroviridis,-34.85,118.5,2009,2009-06-04,28.3
A_austroviridis,-34.85,118.5,2009,2009-06-05,3.9
A_austroviridis,-34.85,118.5,2009,2009-06-06,0.6
A_austroviridis,-34.85,118.5,2009,2009-06-07,1.3
A_austroviridis,-34.85,118.5,2010,2010-05-08,0.0
A_austroviridis,-34.85,118.5,2010,2010-05-09,1.9
A_austroviridis,-34.85,118.5,2010,2010-05-10,0.1
A_austroviridis,-34.85,118.5,2010,2010-05-11,0.0
A_austroviridis,-34.85,118.5,2010,2010-05-12,0.2
A_austroviridis,-34.85,118.5,2010,2010-05-13,10.5
A_austroviridis,-34.85,118.5,2010,2010-05-14,0.8
A_austroviridis,-34.85,118.5,2010,2010-05-15,0.0
A_austroviridis,-34.85,118.5,2010,2010-05-16,0.5
A_austroviridis,-34.85,118.5,2010,2010-05-17,0.5
A_austroviridis,-34.85,118.5,2010,2010-05-18,0.0
A_austroviridis,-34.85,118.5,2010,2010-05-19,0.0
A_austroviridis,-34.85,118.5,2010,2010-05-20,0.0
A_austroviridis,-34.85,118.5,2010,2010-05-21,0.2
A_austroviridis,-34.85,118.5,2010,2010-05-22,9.7
A_austroviridis,-34.85,118.5,2010,2010-05-23,15.0
A_austroviridis,-34.85,118.5,2010,2010-05-24,2.0
A_austroviridis,-34.85,118.5,2010,2010-05-25,0.0
A_austroviridis,-34.85,118.5,2010,2010-05-26,0.0
A_austroviridis,-34.85,118.5,2010,2010-05-27,8.6
A_austroviridis,-34.85,118.5,2010,2010-05-28,0.6
A_austroviridis,-34.85,118.5,2010,2010-05-29,0.0
A_austroviridis,-34.85,118.5,2010,2010-05-30,0.0
A_austroviridis,-34.85,118.5,2010,2010-05-31,2.7
A_austroviridis,-34.85,118.5,2010,2010-06-01,0.8
A_austroviridis,-34.85,118.5,2010,2010-06-02,0.0
A_austroviridis,-34.85,118.5,2010,2010-06-03,1.2
A_austroviridis,-34.85,118.5,2010,2010-06-04,1.5
A_austroviridis,-34.85,118.5,2010,2010-06-05,24.3
A_austroviridis,-34.85,118.5,2010,2010-06-06,1.5
A_austroviridis,-34.85,118.5,2010,2010-06-07,5.5
A_austroviridis,-34.85,118.5,2011,2011-05-08,0.0
A_austroviridis,-34.85,118.5,2011,2011-05-09,0.3
A_austroviridis,-34.85,118.5,2011,2011-05-10,0.4
A_austroviridis,-34.85,118.5,2011,2011-05-11,0.0
A_austroviridis,-34.85,118.5,2011,2011-05-12,0.0
A_austroviridis,-34.85,118.5,2011,2011-05-13,0.1
A_austroviridis,-34.85,118.5,2011,2011-05-14,1.0
A_austroviridis,-34.85,118.5,2011,2011-05-15,0.2
A_austroviridis,-34.85,118.5,2011,2011-05-16,0.5
A_austroviridis,-34.85,118.5,2011,2011-05-17,7.1
A_austroviridis,-34.85,118.5,2011,2011-05-18,2.3
A_austroviridis,-34.85,118.5,2011,2011-05-19,0.0
A_austroviridis,-34.85,118.5,2011,2011-05-20,30.3
A_austroviridis,-34.85,118.5,2011,2011-05-21,1.9
A_austroviridis,-34.85,118.5,2011,2011-05-22,1.4
A_austroviridis,-34.85,118.5,2011,2011-05-23,1.7
A_austroviridis,-34.85,118.5,2011,2011-05-24,1.0
A_austroviridis,-34.85,118.5,2011,2011-05-25,3.2
A_austroviridis,-34.85,118.5,2011,2011-05-26,0.0
A_austroviridis,-34.85,118.5,2011,2011-05-27,0.0
A_austroviridis,-34.85,118.5,2011,2011-05-28,0.0
A_austroviridis,-34.85,118.5,2011,2011-05-29,0.0
A_austroviridis,-34.85,118.5,2011,2011-05-30,4.3
A_austroviridis,-34.85,118.5,2011,2011-05-31,0.0
A_austroviridis,-34.85,118.5,2011,2011-06-01,2.4
A_austroviridis,-34.85,118.5,2011,2011-06-02,2.1
A_austroviridis,-34.85,118.5,2011,2011-06-03,3.5
A_austroviridis,-34.85,118.5,2011,2011-06-04,0.0
A_austroviridis,-34.85,118.5,2011,2011-06-05,3.7
A_austroviridis,-34.85,118.5,2011,2011-06-06,6.5
A_austroviridis,-34.85,118.5,2011,2011-06-07,0.5
A_austroviridis,-34.85,118.5,2012,2012-05-08,1.1
A_austroviridis,-34.85,118.5,2012,2012-05-09,0.1
A_austroviridis,-34.85,118.5,2012,2012-05-10,0.3
A_austroviridis,-34.85,118.5,2012,2012-05-11,0.2
A_austroviridis,-34.85,118.5,2012,2012-05-12,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-13,11.0
A_austroviridis,-34.85,118.5,2012,2012-05-14,0.2
A_austroviridis,-34.85,118.5,2012,2012-05-15,0.9
A_austroviridis,-34.85,118.5,2012,2012-05-16,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-17,0.1
A_austroviridis,-34.85,118.5,2012,2012-05-18,1.7
A_austroviridis,-34.85,118.5,2012,2012-05-19,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-20,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-21,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-22,0.3
A_austroviridis,-34.85,118.5,2012,2012-05-23,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-24,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-25,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-26,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-27,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-28,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-29,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-30,0.0
A_austroviridis,-34.85,118.5,2012,2012-05-31,3.5
A_austroviridis,-34.85,118.5,2012,2012-06-01,29.7
A_austroviridis,-34.85,118.5,2012,2012-06-02,2.3
A_austroviridis,-34.85,118.5,2012,2012-06-03,0.0
A_austroviridis,-34.85,118.5,2012,2012-06-04,0.0
A_austroviridis,-34.85,118.5,2012,2012-06-05,0.0
A_austroviridis,-34.85,118.5,2012,2012-06-06,0.6
A_austroviridis,-34.85,118.5,2012,2012-06-07,7.2
A_austroviridis,-34.85,118.5,2013,2013-05-08,5.9
A_austroviridis,-34.85,118.5,2013,2013-05-09,0.6
A_austroviridis,-34.85,118.5,2013,2013-05-10,0.6
A_austroviridis,-34.85,118.5,2013,2013-05-11,1.0
A_austroviridis,-34.85,118.5,2013,2013-05-12,0.9
A_austroviridis,-34.85,118.5,2013,2013-05-13,0.6
A_austroviridis,-34.85,118.5,2013,2013-05-14,4.8
A_austroviridis,-34.85,118.5,2013,2013-05-15,0.2
A_austroviridis,-34.85,118.5,2013,2013-05-16,0.0
A_austroviridis,-34.85,118.5,2013,2013-05-17,3.3
A_austroviridis,-34.85,118.5,2013,2013-05-18,0.7
A_austroviridis,-34.85,118.5,2013,2013-05-19,0.0
A_austroviridis,-34.85,118.5,2013,2013-05-20,1.1
A_austroviridis,-34.85,118.5,2013,2013-05-21,0.8
A_austroviridis,-34.85,118.5,2013,2013-05-22,0.0
A_austroviridis,-34.85,118.5,2013,2013-05-23,0.0
A_austroviridis,-34.85,118.5,2013,2013-05-24,0.0
A_austroviridis,-34.85,118.5,2013,2013-05-25,0.0
A_austroviridis,-34.85,118.5,2013,2013-05-26,0.0
A_austroviridis,-34.85,118.5,2013,2013-05-27,0.0
A_austroviridis,-34.85,118.5,2013,2013-05-28,1.1
A_austroviridis,-34.85,118.5,2013,2013-05-29,0.1
A_austroviridis,-34.85,118.5,2013,2013-05-30,22.3
A_austroviridis,-34.85,118.5,2013,2013-05-31,1.4
A_austroviridis,-34.85,118.5,2013,2013-06-01,0.5
A_austroviridis,-34.85,118.5,2013,2013-06-02,0.0
A_austroviridis,-34.85,118.5,2013,2013-06-03,0.0
A_austroviridis,-34.85,118.5,2013,2013-06-04,0.0
A_austroviridis,-34.85,118.5,2013,2013-06-05,1.1
A_austroviridis,-34.85,118.5,2013,2013-06-06,1.9
A_austroviridis,-34.85,118.5,2013,2013-06-07,0.2
A_austroviridis,-34.85,118.5,2014,2014-05-08,4.5
A_austroviridis,-34.85,118.5,2014,2014-05-09,0.2
A_austroviridis,-34.85,118.5,2014,2014-05-10,0.0
A_austroviridis,-34.85,118.5,2014,2014-05-11,0.0
A_austroviridis,-34.85,118.5,2014,2014-05-12,1.4
A_austroviridis,-34.85,118.5,2014,2014-05-13,0.0
A_austroviridis,-34.85,118.5,2014,2014-05-14,0.0
A_austroviridis,-34.85,118.5,2014,2014-05-15,0.0
A_austroviridis,-34.85,118.5,2014,2014-05-16,0.2
A_austroviridis,-34.85,118.5,2014,2014-05-17,0.0
A_austroviridis,-34.85,118.5,2014,2014-05-18,21.2
A_austroviridis,-34.85,118.5,2014,2014-05-19,2.4
A_austroviridis,-34.85,118.5,2014,2014-05-20,9.4
A_austroviridis,-34.85,118.5,2014,2014-05-21,0.0
A_austroviridis,-34.85,118.5,2014,2014-05-22,1.0
A_austroviridis,-34.85,118.5,2014,2014-05-23,11.4
